order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
41938,4745.0,2021-08-16,492.0,2,429.22,858.44,Completed,2023-10-18
41939,3555.0,2021-01-02,90.0,9,310.11,2790.99,Completed,2021-05-25
41940,3626.0,2025-10-01,489.0,8,309.29,2474.32,Completed,2025-11-21
41941,9160.0,2021-11-13,49.0,10,94.59,945.9,Pending,
41942,4543.0,2020-12-13,152.0,1,395.69,395.69,Pending,
41943,2966.0,2021-11-09,217.0,2,289.49,578.98,Completed,2022-05-01
41944,9749.0,2021-06-02,231.0,7,394.01,2758.07,Completed,2023-10-01
41945,3574.0,2020-11-24,185.0,2,354.27,708.54,Cancelled,
41946,9318.0,2021-08-15,303.0,7,122.94,860.58,Completed,2023-04-06
41947,6910.0,2024-08-12,107.0,4,226.96,907.84,Completed,2025-06-18
41948,5640.0,2021-12-14,42.0,2,316.01,632.02,Pending,
41949,3902.0,2022-02-19,489.0,8,144.37,1154.96,Completed,2023-09-26
41950,9972.0,2021-03-24,373.0,2,199.97,399.94,Completed,2021-09-17
41951,1616.0,2025-05-14,78.0,9,145.34,1308.06,Completed,2025-11-16
41952,5213.0,2025-03-27,258.0,2,166.88,333.76,Cancelled,
41953,5487.0,2020-05-10,461.0,6,399.54,2397.24,Completed,2024-08-31
41954,5456.0,2023-04-30,35.0,1,159.39,159.39,Completed,2025-08-23
41955,3295.0,2021-01-02,395.0,3,117.55,352.65,Completed,2024-02-03
41956,4711.0,2021-11-03,87.0,2,25.92,51.84,Completed,2024-03-28
41957,5056.0,2021-08-19,197.0,7,321.67,2251.69,Completed,2022-09-23
41958,2393.0,2023-09-04,43.0,7,121.12,847.84,Completed,2025-01-05
41959,193.0,2024-10-22,286.0,4,27.84,111.36,Pending,
41960,5018.0,2023-08-12,497.0,9,213.06,1917.54,Completed,2025-10-17
41961,1077.0,2020-08-28,241.0,7,381.53,2670.71,Completed,2024-03-23
41962,4543.0,2021-01-18,295.0,10,20.04,200.4,Completed,2023-11-05
41963,8178.0,2024-11-18,196.0,1,353.6,353.6,Cancelled,
41964,2952.0,2021-11-24,9.0,6,438.33,2629.98,Completed,2024-06-17
41965,398.0,2023-10-05,442.0,8,27.28,218.24,Completed,2025-04-21
41966,7064.0,2024-06-26,132.0,5,168.25,841.25,Completed,2025-09-11
41967,4865.0,2023-06-09,373.0,8,60.41,483.28,Completed,2024-12-08
41968,7514.0,2025-12-06,38.0,6,313.43,1880.58,Completed,2025-12-17
41969,639.0,2022-10-30,307.0,8,155.35,1242.8,Completed,2024-10-14
41970,3557.0,2023-06-01,400.0,6,212.98,1277.88,Completed,2024-05-26
41971,201.0,2025-04-20,274.0,10,443.38,4433.8,Completed,2025-12-17
41972,1625.0,2025-09-14,73.0,10,271.31,2713.1,Completed,2025-12-13
41973,8601.0,2025-11-24,436.0,2,245.95,491.9,Completed,2025-12-13
41974,6822.0,2024-02-15,430.0,1,202.26,202.26,Completed,2024-07-21
41975,4068.0,2025-11-15,189.0,9,324.98,2924.82,Cancelled,
41976,8895.0,2022-07-18,269.0,7,391.25,2738.75,Pending,
41977,4540.0,2024-06-01,89.0,6,176.06,1056.36,Completed,2025-02-19
41978,5294.0,2022-08-26,435.0,8,110.11,880.88,Completed,2025-03-28
41979,4341.0,2024-03-21,8.0,1,74.14,74.14,Completed,2025-12-09
41980,1198.0,2024-07-10,439.0,1,288.18,288.18,Completed,2025-01-06
41981,8986.0,2022-02-13,431.0,1,156.15,156.15,Completed,2022-10-04
41982,4296.0,2023-02-12,289.0,7,437.56,3062.92,Completed,2025-01-03
41983,9204.0,2023-08-19,309.0,5,223.11,1115.55,Cancelled,
41984,339.0,2025-08-20,465.0,3,279.22,837.66,Completed,2025-09-24
41985,2304.0,2022-01-05,87.0,8,64.08,512.64,Completed,2022-05-10
41986,3005.0,2021-10-16,477.0,5,279.19,1395.95,Completed,2024-06-20
41987,5993.0,2022-11-05,80.0,4,339.84,1359.36,Completed,2025-07-06
41988,9558.0,2020-02-06,270.0,8,142.81,1142.48,Completed,2021-12-09
41989,9941.0,2023-03-12,118.0,1,253.74,253.74,Completed,2023-06-29
41990,6309.0,2023-05-29,179.0,4,60.15,240.6,Completed,2024-07-24
41991,8802.0,2025-07-20,438.0,10,188.16,1881.6,Completed,2025-07-20
41992,3111.0,2021-09-16,68.0,8,65.71,525.68,Completed,2022-10-30
41993,9661.0,2025-09-15,442.0,1,209.67,209.67,Completed,2025-11-16
41994,9036.0,2021-08-09,194.0,2,265.41,530.82,Completed,2023-06-28
41995,8726.0,2022-10-15,17.0,2,103.0,206.0,Completed,2023-01-15
41996,3108.0,2025-03-10,399.0,3,312.55,937.65,Completed,2025-12-28
41997,6496.0,2025-05-22,347.0,4,383.14,1532.56,Completed,2025-09-15
41998,1313.0,2021-09-30,411.0,4,335.74,1342.96,Completed,2025-07-26
41999,734.0,2021-10-24,439.0,4,74.68,298.72,Completed,2022-08-04
42000,4651.0,2025-08-31,125.0,1,199.09,199.09,Completed,2025-11-26
42001,992.0,2020-10-30,479.0,6,408.48,2450.88,Completed,2021-05-06
42002,6417.0,2023-09-05,196.0,5,405.36,2026.8,Completed,2023-10-24
42003,2654.0,2020-12-01,152.0,2,336.3,672.6,Completed,2021-11-21
42004,2667.0,2025-03-19,370.0,5,83.37,416.85,Completed,2025-08-17
42005,7810.0,2024-03-20,435.0,10,114.05,1140.5,Completed,2024-05-10
42006,442.0,2020-02-23,39.0,8,253.85,2030.8,Completed,2023-08-17
42007,3163.0,2023-05-28,322.0,10,7.04,70.4,Completed,2023-10-13
42008,9150.0,2025-11-20,166.0,10,407.53,4075.3,Completed,2025-11-29
42009,4085.0,2022-10-28,47.0,9,413.23,3719.07,Completed,2023-10-08
42010,6215.0,2022-06-10,79.0,7,431.92,3023.44,Completed,2022-09-28
42011,8300.0,2021-12-28,465.0,7,313.24,2192.68,Completed,2025-04-01
42012,9205.0,2021-08-27,303.0,9,143.33,1289.97,Completed,2021-10-18
42013,2046.0,2021-05-22,4.0,10,128.43,1284.3,Completed,2024-05-07
42014,2571.0,2024-08-28,25.0,4,291.4,1165.6,Completed,2025-04-05
42015,1048.0,2021-03-21,50.0,9,449.03,4041.27,Pending,
42016,8322.0,2023-09-22,299.0,8,217.42,1739.36,Completed,2025-01-28
42017,9264.0,2020-04-24,428.0,9,443.21,3988.89,Completed,2021-01-06
42018,5773.0,2021-10-22,97.0,10,135.18,1351.8,Completed,2022-04-14
42019,1011.0,2023-08-22,220.0,7,448.85,3141.95,Cancelled,
42020,960.0,2021-04-22,70.0,1,178.52,178.52,Cancelled,
42021,5340.0,2025-06-05,273.0,2,295.08,590.16,Completed,2025-12-24
42022,8809.0,2020-04-04,157.0,1,334.48,334.48,Completed,2022-05-24
42023,5145.0,2023-09-01,96.0,8,173.92,1391.36,Pending,
42024,5466.0,2024-12-03,101.0,9,377.72,3399.48,Completed,2025-10-23
42025,6988.0,2024-01-09,256.0,1,130.88,130.88,Completed,2025-04-15
42026,2084.0,2022-06-21,478.0,7,198.62,1390.34,Pending,
42027,7031.0,2021-05-16,268.0,9,45.54,409.86,Completed,2023-12-29
42028,3802.0,2021-09-17,106.0,3,259.98,779.94,Completed,2025-02-17
42029,2965.0,2023-07-17,80.0,9,400.84,3607.56,Completed,2024-04-25
42030,5091.0,2022-11-18,163.0,2,336.43,672.86,Completed,2023-07-20
42031,4042.0,2020-01-27,58.0,1,338.38,338.38,Cancelled,
42032,7659.0,2024-10-11,406.0,5,104.22,521.1,Cancelled,
42033,8288.0,2023-02-13,134.0,6,425.0,2550.0,Completed,2025-02-02
42034,709.0,2023-08-01,57.0,5,429.67,2148.35,Completed,2024-07-13
42035,8869.0,2022-12-04,21.0,6,293.26,1759.56,Completed,2024-10-11
42036,7438.0,2022-01-09,211.0,5,268.54,1342.7,Completed,2024-03-07
42037,5447.0,2020-07-03,455.0,7,293.32,2053.24,Completed,2020-08-03
42038,7985.0,2024-09-24,265.0,1,304.28,304.28,Completed,2024-12-13
42039,4061.0,2022-04-03,165.0,10,373.08,3730.8,Completed,2025-03-17
42040,5803.0,2021-04-09,473.0,3,322.89,968.67,Completed,2024-04-24
42041,3119.0,2024-09-22,51.0,3,132.56,397.68,Completed,2025-11-08
42042,9064.0,2022-04-22,395.0,5,146.28,731.4,Completed,2025-09-14
42043,4574.0,2024-06-13,190.0,4,167.74,670.96,Completed,2024-07-30
42044,8083.0,2021-08-03,100.0,7,377.39,2641.73,Completed,2025-03-10
42045,971.0,2021-09-24,409.0,5,377.13,1885.65,Completed,2024-09-24
42046,8760.0,2022-12-19,185.0,7,399.76,2798.32,Pending,
42047,6049.0,2021-04-05,203.0,7,402.52,2817.64,Completed,2025-08-16
42048,8764.0,2020-03-31,124.0,7,151.26,1058.82,Pending,
42049,3401.0,2023-06-27,45.0,6,44.95,269.7,Completed,2024-10-19
42050,686.0,2022-08-09,210.0,5,419.24,2096.2,Completed,2023-09-05
42051,9667.0,2022-12-10,385.0,4,50.45,201.8,Completed,2024-05-10
42052,5333.0,2022-07-03,237.0,2,248.65,497.3,Completed,2024-11-14
42053,9720.0,2025-07-16,499.0,3,187.07,561.21,Completed,2025-10-13
42054,8362.0,2023-01-19,130.0,10,227.4,2274.0,Pending,
42055,7665.0,2022-11-18,197.0,5,392.07,1960.35,Completed,2023-08-12
42056,5938.0,2023-05-17,82.0,5,206.01,1030.05,Cancelled,
42057,4402.0,2022-03-02,295.0,2,276.67,553.34,Completed,2024-03-05
42058,1153.0,2021-07-06,277.0,2,122.38,244.76,Completed,2024-05-09
42059,6351.0,2020-06-05,172.0,5,427.58,2137.9,Pending,
42060,1480.0,2020-02-03,172.0,6,433.12,2598.72,Pending,
42061,2101.0,2025-02-08,255.0,4,259.64,1038.56,Completed,2025-08-11
42062,352.0,2025-09-16,167.0,6,140.55,843.3,Completed,2025-11-25
42063,3523.0,2020-01-22,27.0,7,415.51,2908.57,Completed,2022-05-24
42064,1403.0,2021-01-12,131.0,6,365.86,2195.16,Completed,2021-10-05
42065,3772.0,2020-12-11,124.0,6,77.95,467.7,Completed,2023-07-08
42066,3481.0,2023-04-06,41.0,10,152.5,1525.0,Completed,2025-10-28
42067,5262.0,2022-06-24,91.0,1,27.7,27.7,Completed,2023-12-01
42068,4248.0,2025-12-02,454.0,2,321.91,643.82,Completed,2025-12-19
42069,4530.0,2021-10-27,351.0,6,276.04,1656.24,Completed,2024-11-12
42070,7282.0,2022-02-24,471.0,7,173.25,1212.75,Completed,2024-03-05
42071,3969.0,2024-05-17,377.0,3,17.2,51.6,Completed,2024-09-03
42072,1720.0,2021-08-14,112.0,9,107.09,963.81,Completed,2025-04-22
42073,2850.0,2022-07-21,99.0,3,170.31,510.93,Completed,2023-11-28
42074,3415.0,2023-09-27,256.0,4,431.59,1726.36,Cancelled,
42075,5018.0,2024-06-27,454.0,6,335.53,2013.18,Completed,2025-11-19
42076,2993.0,2025-08-11,65.0,2,438.74,877.48,Pending,
42077,8952.0,2022-10-29,182.0,5,312.14,1560.7,Completed,2022-12-10
42078,1992.0,2024-03-12,374.0,8,228.32,1826.56,Completed,2025-08-19
42079,7520.0,2025-04-06,372.0,6,391.09,2346.54,Completed,2025-05-31
42080,3772.0,2020-09-28,201.0,9,440.12,3961.08,Cancelled,
42081,3125.0,2024-08-04,215.0,3,398.97,1196.91,Cancelled,
42082,7588.0,2024-01-16,479.0,8,412.98,3303.84,Completed,2025-07-31
42083,5708.0,2020-02-23,186.0,7,340.24,2381.68,Cancelled,
42084,1014.0,2020-07-09,68.0,8,276.72,2213.76,Cancelled,
42085,1802.0,2020-07-06,88.0,7,381.35,2669.45,Completed,2020-10-06
42086,9349.0,2024-05-21,91.0,3,424.11,1272.33,Completed,2024-06-05
42087,1121.0,2020-09-08,499.0,1,252.61,252.61,Completed,2022-09-19
42088,8376.0,2020-06-13,269.0,3,223.3,669.9,Completed,2023-08-25
42089,7108.0,2024-03-26,163.0,7,418.71,2930.97,Completed,2025-01-14
42090,2287.0,2024-11-29,172.0,10,304.89,3048.9,Completed,2025-06-22
42091,8840.0,2025-10-11,329.0,10,300.97,3009.7,Pending,
42092,8965.0,2022-07-23,58.0,6,34.4,206.4,Completed,2023-04-17
42093,7552.0,2021-06-05,338.0,1,64.52,64.52,Completed,2022-05-29
42094,7925.0,2022-03-29,318.0,4,328.28,1313.12,Completed,2025-01-13
42095,9411.0,2023-03-31,293.0,6,279.07,1674.42,Completed,2024-03-24
42096,8789.0,2023-02-07,213.0,8,212.45,1699.6,Cancelled,
42097,9610.0,2021-04-08,223.0,10,167.42,1674.2,Pending,
42098,352.0,2024-01-20,307.0,7,264.37,1850.59,Pending,
42099,1114.0,2021-08-11,334.0,1,398.19,398.19,Completed,2024-10-29
42100,2300.0,2023-07-01,88.0,4,300.32,1201.28,Pending,
42101,9107.0,2024-03-29,335.0,5,305.18,1525.9,Completed,2024-10-10
42102,3993.0,2024-01-25,71.0,7,400.26,2801.82,Cancelled,
42103,5123.0,2020-03-24,476.0,7,262.14,1834.98,Completed,2022-08-05
42104,989.0,2024-06-17,127.0,6,270.19,1621.14,Completed,2025-07-06
42105,9562.0,2023-01-30,390.0,10,201.67,2016.7,Completed,2023-04-03
42106,8590.0,2022-04-23,487.0,1,178.87,178.87,Completed,2024-05-15
42107,3769.0,2021-03-23,235.0,9,423.69,3813.21,Completed,2023-03-02
42108,1833.0,2020-09-18,346.0,5,333.02,1665.1,Completed,2020-12-27
42109,7670.0,2024-02-11,485.0,7,185.52,1298.64,Completed,2024-05-08
42110,8170.0,2023-08-08,485.0,3,131.4,394.2,Completed,2025-01-16
42111,1989.0,2024-11-12,24.0,10,405.55,4055.5,Completed,2025-12-30
42112,5417.0,2020-09-06,87.0,5,229.48,1147.4,Completed,2020-11-05
42113,4207.0,2022-05-28,164.0,10,20.21,202.1,Completed,2023-02-02
42114,3279.0,2022-01-01,73.0,9,245.6,2210.4,Completed,2022-07-26
42115,5778.0,2022-11-19,430.0,8,270.48,2163.84,Completed,2023-04-02
42116,8056.0,2021-03-01,271.0,4,401.43,1605.72,Completed,2022-03-08
42117,2822.0,2022-11-18,262.0,4,67.98,271.92,Completed,2025-08-28
42118,3912.0,2024-12-03,93.0,3,335.15,1005.45,Completed,2025-03-13
42119,6121.0,2023-12-01,469.0,10,21.68,216.8,Completed,2023-12-24
42120,5457.0,2022-12-02,491.0,3,80.04,240.12,Completed,2024-03-02
42121,9045.0,2022-10-20,75.0,9,446.67,4020.03,Completed,2022-12-24
42122,263.0,2020-03-22,197.0,4,37.77,151.08,Completed,2021-02-09
42123,5562.0,2024-10-10,342.0,1,298.25,298.25,Completed,2025-03-30
42124,7041.0,2023-01-07,330.0,6,37.25,223.5,Completed,2023-09-24
42125,5097.0,2025-04-10,344.0,7,446.69,3126.83,Completed,2025-10-15
42126,5391.0,2025-01-01,372.0,4,303.73,1214.92,Completed,2025-05-07
42127,5312.0,2022-12-14,79.0,9,54.38,489.42,Completed,2024-10-30
42128,4487.0,2025-08-06,317.0,8,206.69,1653.52,Completed,2025-10-10
42129,3049.0,2024-11-12,367.0,6,238.64,1431.84,Completed,2025-04-14
42130,3321.0,2025-04-19,266.0,9,361.07,3249.63,Pending,
42131,256.0,2025-03-01,386.0,5,147.49,737.45,Completed,2025-11-21
42132,327.0,2025-07-24,273.0,9,164.89,1484.01,Pending,
42133,1762.0,2025-01-17,85.0,4,188.52,754.08,Completed,2025-05-09
42134,7849.0,2021-05-02,416.0,6,421.08,2526.48,Completed,2023-09-29
42135,4223.0,2023-07-20,322.0,1,26.44,26.44,Completed,2024-11-08
42136,8175.0,2024-05-08,139.0,6,153.07,918.42,Completed,2025-04-01
42137,77.0,2024-02-19,332.0,1,434.11,434.11,Completed,2025-06-18
42138,1953.0,2022-01-10,390.0,4,199.24,796.96,Completed,2025-10-06
42139,3982.0,2023-10-12,16.0,5,151.93,759.65,Completed,2025-10-25
42140,7240.0,2020-01-26,148.0,5,101.99,509.95,Completed,2024-12-05
42141,3850.0,2023-09-18,145.0,9,218.64,1967.76,Completed,2024-06-14
42142,130.0,2025-11-27,344.0,8,6.71,53.68,Completed,2025-12-14
42143,3128.0,2025-01-23,85.0,6,204.41,1226.46,Completed,2025-05-11
42144,2674.0,2020-03-05,231.0,10,126.96,1269.6,Completed,2020-03-31
42145,2627.0,2021-03-17,463.0,9,277.98,2501.82,Completed,2025-12-26
42146,165.0,2020-07-04,316.0,4,53.12,212.48,Completed,2020-08-20
42147,8452.0,2025-02-20,495.0,3,291.76,875.28,Completed,2025-03-07
42148,3234.0,2020-10-16,438.0,3,258.43,775.29,Cancelled,
42149,4750.0,2023-03-04,279.0,5,306.03,1530.15,Completed,2023-06-07
42150,1749.0,2021-08-17,438.0,8,97.88,783.04,Completed,2021-11-13
42151,7820.0,2022-11-30,298.0,9,46.92,422.28,Completed,2023-02-17
42152,5295.0,2024-04-27,367.0,3,125.19,375.57,Completed,2024-11-13
42153,5560.0,2022-03-20,439.0,10,201.07,2010.7,Completed,2023-03-25
42154,7346.0,2021-12-30,105.0,6,256.24,1537.44,Completed,2025-04-14
42155,916.0,2022-11-18,319.0,8,182.39,1459.12,Completed,2024-11-06
42156,7304.0,2021-07-11,162.0,2,340.84,681.68,Completed,2021-11-23
42157,3673.0,2021-08-20,355.0,10,259.38,2593.8,Completed,2024-06-21
42158,3188.0,2025-04-15,198.0,1,126.39,126.39,Completed,2025-05-02
42159,6703.0,2025-12-14,138.0,2,388.84,777.68,Completed,2025-12-18
42160,7062.0,2025-06-10,271.0,2,280.82,561.64,Completed,2025-12-04
42161,7881.0,2023-03-25,291.0,4,211.76,847.04,Completed,2024-08-18
42162,7007.0,2020-10-07,195.0,3,401.34,1204.02,Completed,2024-10-18
42163,1020.0,2020-02-06,184.0,7,230.07,1610.49,Completed,2023-11-26
42164,6558.0,2021-06-28,320.0,9,192.63,1733.67,Cancelled,
42165,5039.0,2021-02-06,343.0,7,396.81,2777.67,Completed,2024-12-04
42166,7866.0,2025-09-06,92.0,4,96.89,387.56,Completed,2025-10-17
42167,3118.0,2022-06-23,305.0,8,110.54,884.32,Completed,2024-06-28
42168,6289.0,2025-10-18,406.0,9,189.77,1707.93,Completed,2025-12-02
42169,8951.0,2020-09-12,223.0,6,394.73,2368.38,Completed,2024-07-06
42170,9257.0,2023-04-02,3.0,8,274.86,2198.88,Completed,2023-11-16
42171,3908.0,2025-04-30,25.0,10,285.44,2854.4,Completed,2025-11-01
42172,3600.0,2021-09-09,194.0,8,409.86,3278.88,Completed,2025-10-01
42173,4238.0,2024-07-31,246.0,3,159.44,478.32,Completed,2024-09-24
42174,1563.0,2025-08-13,386.0,7,113.63,795.41,Completed,2025-10-22
42175,1257.0,2022-12-20,22.0,10,154.81,1548.1,Pending,
42176,8397.0,2020-09-26,338.0,6,351.57,2109.42,Completed,2021-06-14
42177,6787.0,2023-10-27,314.0,10,331.09,3310.9,Completed,2024-03-07
42178,7007.0,2020-07-15,254.0,1,309.88,309.88,Completed,2025-09-26
42179,7454.0,2024-09-13,488.0,4,95.25,381.0,Completed,2025-01-13
42180,880.0,2024-04-30,256.0,5,36.87,184.35,Completed,2025-04-28
42181,6874.0,2022-09-21,94.0,9,150.81,1357.29,Completed,2023-07-17
42182,3600.0,2020-03-27,106.0,2,252.26,504.52,Cancelled,
42183,9271.0,2022-02-15,314.0,4,11.67,46.68,Completed,2025-07-14
42184,8097.0,2022-01-15,194.0,10,309.43,3094.3,Completed,2025-12-05
42185,2264.0,2023-09-13,227.0,5,34.48,172.4,Completed,2025-12-22
42186,2481.0,2024-02-20,489.0,5,312.99,1564.95,Completed,2025-07-01
42187,,2025-11-20,15.0,10,417.62,4176.2,Cancelled,
42188,8244.0,2025-10-14,259.0,3,361.2,1083.6,Completed,2025-10-17
42189,9954.0,2023-10-23,426.0,7,162.91,1140.37,Cancelled,
42190,6714.0,2020-01-29,468.0,3,342.26,1026.78,Completed,2024-10-02
42191,5265.0,2023-09-08,238.0,8,141.6,1132.8,Completed,2024-07-17
42192,9607.0,2021-04-03,497.0,10,284.03,2840.3,Completed,2025-11-09
42193,2534.0,2020-07-05,306.0,2,36.48,72.96,Completed,2020-10-16
42194,6054.0,2024-12-10,10.0,6,220.85,1325.1,Completed,2024-12-11
42195,9188.0,2023-05-16,43.0,9,253.11,2277.99,Completed,2025-03-17
42196,2438.0,2020-02-01,443.0,9,17.65,158.85,Pending,
42197,1043.0,2024-07-05,303.0,5,436.04,2180.2,Completed,2024-09-14
42198,5782.0,2024-11-23,296.0,3,340.36,1021.08,Completed,2025-07-16
42199,7227.0,2021-01-30,482.0,2,358.13,716.26,Cancelled,
42200,4729.0,2022-07-10,46.0,9,30.28,272.52,Completed,2025-05-05
42201,9446.0,2020-04-16,116.0,3,261.25,783.75,Completed,2025-02-18
42202,5443.0,2020-09-07,342.0,1,111.67,111.67,Completed,2024-08-28
42203,9167.0,2022-09-20,129.0,7,441.59,3091.13,Completed,2025-03-15
42204,9114.0,2023-08-09,414.0,10,396.65,3966.5,Completed,2025-08-16
42205,6669.0,2025-02-22,91.0,3,432.09,1296.27,Completed,2025-08-21
42206,3593.0,2025-08-24,316.0,4,11.0,44.0,Pending,
42207,5306.0,2023-12-31,152.0,6,435.34,2612.04,Completed,2025-01-01
42208,9437.0,2025-02-19,67.0,10,195.38,1953.8,Completed,2025-10-20
42209,1510.0,2023-04-06,269.0,4,223.74,894.96,Pending,
42210,8477.0,2020-12-25,142.0,10,367.03,3670.3,Completed,2022-09-03
42211,1642.0,2020-11-06,333.0,2,77.72,155.44,Completed,2023-11-18
42212,8879.0,2023-08-18,363.0,1,293.89,293.89,Completed,2025-01-04
42213,9281.0,2025-11-01,93.0,1,379.88,379.88,Pending,
42214,7198.0,2025-04-21,249.0,5,82.72,413.6,Completed,2025-05-17
42215,2849.0,2020-05-02,214.0,5,281.52,1407.6,Completed,2023-05-22
42216,5369.0,2020-03-20,329.0,4,101.94,407.76,Completed,2020-06-06
42217,203.0,2023-12-14,362.0,4,95.88,383.52,Completed,2024-03-07
42218,2847.0,2025-12-31,403.0,6,349.35,2096.1,Completed,2025-12-31
42219,9962.0,2020-10-01,47.0,6,323.33,1939.98,Completed,2024-11-06
42220,6336.0,2023-02-22,17.0,10,29.99,299.9,Completed,2024-08-21
42221,3321.0,2020-09-03,128.0,7,159.4,1115.8,Completed,2023-06-03
42222,1431.0,2022-10-12,430.0,4,86.54,346.16,Pending,
42223,281.0,2024-08-26,217.0,2,166.03,332.06,Completed,2025-04-16
42224,1420.0,2024-06-18,472.0,6,126.55,759.3,Completed,2025-05-29
42225,602.0,2022-01-27,467.0,4,13.17,52.68,Completed,2024-07-08
42226,6646.0,2023-05-01,484.0,10,94.54,945.4,Pending,
42227,5793.0,2020-05-08,397.0,3,390.23,1170.69,Completed,2022-03-24
42228,2227.0,2020-12-12,460.0,4,369.79,1479.16,Completed,2023-03-18
42229,6486.0,2020-06-01,78.0,8,146.91,1175.28,Cancelled,
42230,1786.0,2020-08-22,240.0,7,165.98,1161.86,Completed,2025-06-26
42231,6831.0,2025-03-29,4.0,5,445.47,2227.35,Completed,2025-05-14
42232,8358.0,2024-08-07,71.0,5,242.57,1212.85,Completed,2025-08-05
42233,7886.0,2021-01-24,168.0,10,223.84,2238.4,Completed,2022-12-04
42234,2261.0,2025-03-07,150.0,1,68.97,68.97,Completed,2025-09-08
42235,469.0,2020-04-02,403.0,10,310.81,3108.1,Completed,2024-06-28
42236,1371.0,2023-08-29,106.0,4,57.95,231.8,Completed,2024-09-03
42237,6044.0,2025-09-28,183.0,5,437.06,2185.3,Completed,2025-10-24
42238,2721.0,2020-06-01,199.0,9,35.11,315.99,Completed,2024-11-26
42239,4970.0,2020-05-09,335.0,8,439.02,3512.16,Completed,2025-10-23
42240,3280.0,2024-01-26,407.0,7,218.41,1528.87,Completed,2024-08-13
42241,1335.0,2023-09-10,305.0,3,30.93,92.79,Completed,2023-09-16
42242,842.0,2023-07-12,487.0,9,274.32,2468.88,Completed,2024-11-01
42243,2006.0,2025-10-16,443.0,10,120.88,1208.8,Completed,2025-11-15
42244,5511.0,2021-06-30,56.0,8,84.6,676.8,Cancelled,
42245,2733.0,2022-09-22,311.0,4,124.8,499.2,Completed,2024-07-27
42246,6050.0,2020-06-16,435.0,2,42.54,85.08,Completed,2023-10-02
42247,5706.0,2021-11-03,216.0,10,395.74,3957.4,Cancelled,
42248,6058.0,2020-01-02,151.0,2,99.87,199.74,Completed,2025-12-20
42249,6770.0,2024-11-24,146.0,9,352.33,3170.97,Completed,2025-04-03
42250,2718.0,2025-01-30,320.0,4,72.89,291.56,Cancelled,
42251,399.0,2025-08-18,349.0,5,214.39,1071.95,Completed,2025-08-18
42252,1696.0,2023-10-20,129.0,10,411.9,4119.0,Completed,2024-05-17
42253,9763.0,2021-04-23,120.0,4,449.14,1796.56,Cancelled,
42254,2134.0,2021-11-27,187.0,6,300.38,1802.28,Completed,2024-01-10
42255,4481.0,2021-05-10,353.0,1,301.12,301.12,Pending,
42256,6446.0,2022-06-02,207.0,9,224.1,2016.9,Pending,
42257,3555.0,2022-06-26,129.0,9,281.48,2533.32,Completed,2023-04-21
42258,6777.0,2023-03-15,176.0,4,253.35,1013.4,Pending,
42259,8836.0,2021-09-12,349.0,7,355.89,2491.23,Completed,2024-02-06
42260,42.0,2022-05-28,70.0,8,279.95,2239.6,Completed,2023-07-20
42261,2165.0,2022-10-11,339.0,2,315.01,630.02,Pending,
42262,8851.0,2025-02-17,417.0,4,237.9,951.6,Completed,2025-06-08
42263,5524.0,2023-03-11,256.0,3,112.76,338.28,Completed,2024-05-22
42264,9827.0,2025-03-31,418.0,3,141.54,424.62,Completed,2025-12-03
42265,4899.0,2023-07-02,186.0,8,335.13,2681.04,Completed,2025-08-27
42266,7669.0,2022-10-18,164.0,10,101.42,1014.2,Pending,
42267,7241.0,2022-09-08,408.0,5,216.11,1080.55,Completed,2022-10-28
42268,9087.0,2024-07-25,470.0,5,114.91,574.55,Completed,2025-05-19
42269,3796.0,2024-07-04,219.0,2,180.96,361.92,Completed,2025-01-24
42270,7128.0,2020-07-07,221.0,9,49.43,444.87,Completed,2020-09-15
42271,9875.0,2023-01-22,356.0,6,112.56,675.36,Completed,2023-11-10
42272,5201.0,2022-10-13,173.0,2,314.3,628.6,Completed,2024-06-04
42273,4180.0,2021-04-09,302.0,7,365.96,2561.72,Completed,2021-08-06
42274,2060.0,2020-05-29,11.0,2,302.97,605.94,Completed,2023-05-18
42275,887.0,2021-10-25,294.0,8,361.4,2891.2,Completed,2024-02-11
42276,5709.0,2022-07-07,336.0,10,386.26,3862.6,Completed,2024-01-22
42277,3035.0,2021-06-13,346.0,5,154.96,774.8,Cancelled,
42278,3844.0,2022-03-02,188.0,4,110.35,441.4,Completed,2025-05-14
42279,6085.0,2021-09-10,157.0,7,427.73,2994.11,Completed,2023-10-19
42280,9349.0,2023-07-22,480.0,4,57.92,231.68,Completed,2025-04-06
42281,9310.0,2024-03-22,68.0,10,84.97,849.7,Pending,
42282,9230.0,2024-06-30,12.0,2,411.69,823.38,Cancelled,
42283,6232.0,2025-07-22,207.0,2,377.55,755.1,Completed,2025-12-25
42284,1936.0,2021-04-03,119.0,7,358.15,2507.05,Completed,2023-11-12
42285,7982.0,2024-06-26,448.0,7,18.0,126.0,Completed,2024-11-08
42286,7576.0,2020-11-21,13.0,6,415.21,2491.26,Completed,2024-05-28
42287,1232.0,2022-08-01,177.0,1,237.62,237.62,Completed,2022-10-27
42288,7081.0,2020-03-01,67.0,9,363.69,3273.21,Completed,2025-06-10
42289,6853.0,2022-10-01,62.0,2,351.71,703.42,Completed,2023-10-20
42290,2659.0,2023-10-13,11.0,10,53.86,538.6,Completed,2024-07-04
